slug,class_path,buggy_code,,,,,,,,,,,,,
                if (!(!(TransVarElement.tag.preserveWhitespace()))),,,,,,,,,,,,,,,
                    return true;,,,,,,,,,,,,,,,
                else,,,,,,,,,,,,,,,
                    return TransVarElement.parent() != null && TransVarElement.parent().tag.preserveWhitespace();,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        return false;,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_72,/path/to/defects4j_buggy_trans/Jsoup_72_buggy/src/main/java/org/jsoup/parser/CharacterReader.java,    private static String cacheString(final char[] TransVarCharBuffer", final String[] TransVarStringCacheBuffer, final int TransVarStartOffset, final int TransVarOffset) {,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        // limit (no cache):,,,,,,,,,,,,,,,
        if (!(!(TransVarOffset > maxStringCacheLen))),,,,,,,,,,,,,,,
            return new String(TransVarCharBuffer, TransVarStartOffset, TransVarOffset);,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // calculate hash:,,,,,,,,,,,,,,,
        int TransVarHashCode = 0;,,,,,,,,,,,,,,,
        int TransVarOffset2 = TransVarStartOffset;,,,,,,,,,,,,,,,
        int TransVarJ = 0;,,,,,,,,,,,,,,,
        while (!(!(TransVarJ < TransVarOffset))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
            TransVarHashCode = 31 * TransVarHashCode + TransVarCharBuffer[TransVarOffset2++];,,,,,,,,,,,,,,,
            TransVarJ++;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // get from cache,,,,,,,,,,,,,,,
        final int TransVarStringIndex = TransVarHashCode & TransVarStringCacheBuffer.length - 1;,,,,,,,,,,,,,,,
        String TransVarCachedString = TransVarStringCacheBuffer[TransVarStringIndex];,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        if (!(!(TransVarCachedString == null))) { // miss, add,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            TransVarCachedString = new String(TransVarCharBuffer, TransVarStartOffset, TransVarOffset);,,,,,,,,,,,,,
            TransVarStringCacheBuffer[TransVarStringIndex] = TransVarCachedString;,,,,,,,,,,,,,,,
        } else { // hashcode hit, check equality,,,,,,,,,,,,,,
            if (!(!(rangeEquals(TransVarCharBuffer, TransVarStartOffset, TransVarOffset, TransVarCachedString)))) { // hit,,,,,,,,,,,,
                return TransVarCachedString;,,,,,,,,,,,,,,,
            } else { // hashcode conflict,,,,,,,,,,,,,,,
                TransVarCachedString = new String(TransVarCharBuffer, TransVarStartOffset, TransVarOffset);,,,,,,,,,,,,,
                TransVarStringCacheBuffer[TransVarStringIndex] = TransVarCachedString; // update the cache, as recently used strings are more likely to show up again,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        return TransVarCachedString;,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_75,/path/to/defects4j_buggy_trans/Jsoup_75_buggy/src/main/java/org/jsoup/nodes/Attributes.java,    final void html(final Appendable TransVarAccumulator", final Document.OutputSettings TransVarDocumentOutputSettings) throws IOException {,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        final int TransVarSize = size;,,,,,,,,,,,,,,,
        int TransVarJ = 0;,,,,,,,,,,,,,,,
        while (!(!(TransVarJ < TransVarSize))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            final String TransVarKey1 = keys[TransVarJ];,,,,,,,,,,,,,,,
            final String TransVarValue = vals[TransVarJ];,,,,,,,,,,,,,,,
            TransVarAccumulator.append(' ').append(TransVarKey1);,,,,,,,,,,,,,,,
            if (!(!(!(TransVarDocumentOutputSettings.syntax() == Document.OutputSettings.Syntax.html,,,,,,,,,,,,,,,
                    && (TransVarValue == null,,,,,,,,,,,,,,,
                            || TransVarValue.equals(TransVarKey1) && Attribute.isBooleanAttribute(TransVarKey1)))))) {,,,,,,,,,,,,,,,
                if (!(!(false))) {,,,,,,,,,,,,,,,
                                    System.out.println(""log"");,,,,,,,,,,,,,,,
                                },,,,,,,,,,,,,,,
                TransVarAccumulator.append(""=\"""");,,,,,,,,,,,,,,,
                Entities.escape(TransVarAccumulator, TransVarValue == null ? EmptyString : TransVarValue,,,,,,,,,,,,,,
                        TransVarDocumentOutputSettings, true, false, false);,,,,,,,,,,,,
                TransVarAccumulator.append('""');,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            TransVarJ++;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Jsoup_76,/path/to/defects4j_buggy_trans/Jsoup_76_buggy/src/main/java/org/jsoup/parser/HtmlTreeBuilderState.java,        boolean process(Token TransVarT1", HtmlTreeBuilder TransVarTreeBuilder) {,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            switch (TransVarT1.type) {,,,,,,,,,,,,,,,
                case Character: {,,,,,,,,,,,,,,,
                    if (!(!(false))) {,,,,,,,,,,,,,,,
                        System.out.println(""log"");,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    Token.Character TransVarCh = TransVarT1.asCharacter();,,,,,,,,,,,,,,,
                    if (!(!(TransVarCh.getData().equals(nullString)))) {,,,,,,,,,,,,,,,
                        if (!(!(false))) {,,,,,,,,,,,,,,,
                            System.out.println(""log"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        // todo confirm that check,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                        return false;,,,,,,,,,,,,,,,
                    } else if (!(!(TransVarTreeBuilder.framesetOk() && isWhitespace(TransVarCh)))) { // don't check if whitespace if frames already closed,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.reconstructFormattingElements();,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarCh);,,,,,,,,,,,,,,,
                    } else {,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.reconstructFormattingElements();,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarCh);,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.framesetOk(false);,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                case Comment: {,,,,,,,,,,,,,,,
                    TransVarTreeBuilder.insert(TransVarT1.asComment());,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                case Doctype: {,,,,,,,,,,,,,,,
                    TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                    return false;,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
                case StartTag:,,,,,,,,,,,,,,,
                    Token.StartTag TransVarStartTag2 = TransVarT1.asStartTag();,,,,,,,,,,,,,,,
                    // todo - refactor to a switch statement,,,,,,,,,,,,,,,
                    String TransVarLocalName = TransVarStartTag2.normalName();,,,,,,,,,,,,,,,
                    if (!(!(TransVarLocalName.equals(""a"")))) {,,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.getActiveFormattingElement(""a"") != null))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.processEndTag(""a"");,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
                            // still on stack?,,,,,,,,,,,,,,,
                            Element TransVarRemainingElement = TransVarTreeBuilder.getFromStack(""a"");,,,,,,,,,,,,,,,
                            if (!(!(TransVarRemainingElement != null))) {,,,,,,,,,,,,,,,
                                TransVarTreeBuilder.removeFromActiveFormattingElements(TransVarRemainingElement);,,,,,,,,,,,,,,,
                                TransVarTreeBuilder.removeFromStack(TransVarRemainingElement);,,,,,,,,,,,,,,,
                            },,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        TransVarTreeBuilder.reconstructFormattingElements();,,,,,,,,,,,,,,,
                        Element TransVarElement = TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.pushActiveFormattingElements(TransVarElement);,,,,,,,,,,,,,,,
                    } else if (!(!(StringUtil.inSorted(TransVarLocalName, Constants.InBodyStartEmptyFormatters)))) {,,,,,,,,,,,,,,
                        TransVarTreeBuilder.reconstructFormattingElements();,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insertEmpty(TransVarStartTag2);,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.framesetOk(false);,,,,,,,,,,,,,,,
                    } else if (!(!(StringUtil.inSorted(TransVarLocalName, Constants.InBodyStartPClosers)))) {,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.inButtonScope(""p"")))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.processEndTag(""p"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
                    } else if (!(!(TransVarLocalName.equals(""span"")))) {,,,,,,,,,,,,,,,
                        // same as final else, but short circuits lots of checks,,,,,,,,,,,,,,
                        TransVarTreeBuilder.reconstructFormattingElements();,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
                    } else if (!(!(TransVarLocalName.equals(""li"")))) {,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.framesetOk(false);,,,,,,,,,,,,,,,
                        ArrayList<Element> TransVarTagStack = TransVarTreeBuilder.getStack();,,,,,,,,,,,,,,,
                        int TransVarIndex = TransVarTagStack.size() - 1;,,,,,,,,,,,,,,,
                        while (!(!(TransVarIndex > 0))) {,,,,,,,,,,,,,,,
                            Element TransVarLocalElement = TransVarTagStack.get(TransVarIndex);,,,,,,,,,,,,,,,
                            if (!(!(TransVarLocalElement.nodeName().equals(""li"")))) {,,,,,,,,,,,,,,,
                                TransVarTreeBuilder.processEndTag(""li"");,,,,,,,,,,,,,,,
                                break;,,,,,,,,,,,,,,,
                            },,,,,,,,,,,,,,,
                            if (!(!(TransVarTreeBuilder.isSpecial(TransVarLocalElement) && !StringUtil,,,,,,,,,,,,,,,
                                    .inSorted(TransVarLocalElement.nodeName(), Constants.InBodyStartLiBreakers)))),,,,,,,,,,,,,,
                                break;,,,,,,,,,,,,,,,
                            TransVarIndex--;,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.inButtonScope(""p"")))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.processEndTag(""p"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
                    } else if (!(!(TransVarLocalName.equals(""html"")))) {,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                        // merge attributes onto real html,,,,,,,,,,,,,,,
                        Element TransVarTag = TransVarTreeBuilder.getStack().get(0);,,,,,,,,,,,,,,,
                        for (Attribute TransVarAttributeLocalName : TransVarStartTag2.getAttributes()) {,,,,,,,,,,,,,,,
                            if (!(!(!TransVarTag.hasAttr(TransVarAttributeLocalName.getKey())))),,,,,,,,,,,,,,,
                                TransVarTag.attributes().put(TransVarAttributeLocalName);,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                    } else if (!(!(StringUtil.inSorted(TransVarLocalName, Constants.InBodyStartToHead)))) {,,,,,,,,,,,,,,
                        return TransVarTreeBuilder.process(TransVarT1, InHead);,,,,,,,,,,,,,,
                    } else if (!(!(TransVarLocalName.equals(""body"")))) {,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                        ArrayList<Element> TransVarElementStack = TransVarTreeBuilder.getStack();,,,,,,,,,,,,,,,
                        if (!(!(TransVarElementStack.size() == 1 || (TransVarElementStack.size() > 2,,,,,,,,,,,,,,,
                                && !TransVarElementStack.get(1).nodeName().equals(""body""))))) {,,,,,,,,,,,,,,,
                            // only in fragment case,,,,,,,,,,,,,,,
                            return false; // ignore,,,,,,,,,,,,,,,
                        } else {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.framesetOk(false);,,,,,,,,,,,,,,,
                            Element TransVarBody1 = TransVarElementStack.get(1);,,,,,,,,,,,,,,,
                            for (Attribute TransVarAtt : TransVarStartTag2.getAttributes()) {,,,,,,,,,,,,,,,
                                if (!(!(!TransVarBody1.hasAttr(TransVarAtt.getKey())))),,,,,,,,,,,,,,,
                                    TransVarBody1.attributes().put(TransVarAtt);,,,,,,,,,,,,,,,
                            },,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                    } else if (!(!(TransVarLocalName.equals(""frameset"")))) {,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                        ArrayList<Element> TransVarElementList = TransVarTreeBuilder.getStack();,,,,,,,,,,,,,,,
                        if (!(!(TransVarElementList.size() == 1 || (TransVarElementList.size() > 2,,,,,,,,,,,,,,,
                                && !TransVarElementList.get(1).nodeName().equals(""body""))))) {,,,,,,,,,,,,,,,
                            // only in fragment case,,,,,,,,,,,,,,,
                            return false; // ignore,,,,,,,,,,,,,,,
                        } else if (!(!(!TransVarTreeBuilder.framesetOk()))) {,,,,,,,,,,,,,,,
                            return false; // ignore frameset,,,,,,,,,,,,,,,
                        } else {,,,,,,,,,,,,,,,
                            Element TransVarSecondElement = TransVarElementList.get(1);,,,,,,,,,,,,,,,
                            if (!(!(TransVarSecondElement.parent() != null))),,,,,,,,,,,,,,,
                                TransVarSecondElement.remove();,,,,,,,,,,,,,,,
                            for (; !(!(TransVarElementList.size() > 1));),,,,,,,,,,,,,,,
                                TransVarElementList.remove(TransVarElementList.size() - 1);,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.transition(InFrameset);,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                    } else if (!(!(StringUtil.inSorted(TransVarLocalName, Constants.Headings)))) {,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.inButtonScope(""p"")))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.processEndTag(""p"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        if (!(!(StringUtil.inSorted(TransVarTreeBuilder.currentElement().nodeName(), Constants.Headings)))) {,,,,,,,,,,,,,,
                            TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.pop();,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
                    } else if (!(!(StringUtil.inSorted(TransVarLocalName, Constants.InBodyStartPreListing)))) {,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.inButtonScope(""p"")))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.processEndTag(""p"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
                        TransVarTreeBuilder.framesetOk(false);,,,,,,,,,,,,,,,
                    } else if (!(!(TransVarLocalName.equals(""form"")))) {,,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.getFormElement() != null))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.error(this);,,,,,,,,,,,,,,,
                            return false;,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.inButtonScope(""p"")))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.processEndTag(""p"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insertForm(TransVarStartTag2, true);,,,,,,,,,,,,,,
                    } else if (!(!(StringUtil.inSorted(TransVarLocalName, Constants.DdDt)))) {,,,,,,,,,,,,,,
                        TransVarTreeBuilder.framesetOk(false);,,,,,,,,,,,,,,,
                        ArrayList<Element> TransVarStackList = TransVarTreeBuilder.getStack();,,,,,,,,,,,,,,,
                        int TransVarCounter = TransVarStackList.size() - 1;,,,,,,,,,,,,,,,
                        while (!(!(TransVarCounter > 0))) {,,,,,,,,,,,,,,,
                            Element TransVarFirstElement = TransVarStackList.get(TransVarCounter);,,,,,,,,,,,,,,,
                            if (!(!(StringUtil.inSorted(TransVarFirstElement.nodeName(), Constants.DdDt)))) {,,,,,,,,,,,,,,
                                TransVarTreeBuilder.processEndTag(TransVarFirstElement.nodeName());,,,,,,,,,,,,,,,
                                break;,,,,,,,,,,,,,,,
                            },,,,,,,,,,,,,,,
                            if (!(!(TransVarTreeBuilder.isSpecial(TransVarFirstElement) && !StringUtil,,,,,,,,,,,,,,,
                                    .inSorted(TransVarFirstElement.nodeName(), Constants.InBodyStartLiBreakers)))),,,,,,,,,,,,,,
                                break;,,,,,,,,,,,,,,,
                            TransVarCounter--;,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        if (!(!(TransVarTreeBuilder.inButtonScope(""p"")))) {,,,,,,,,,,,,,,,
                            TransVarTreeBuilder.processEndTag(""p"");,,,,,,,,,,,,,,,
                        },,,,,,,,,,,,,,,
                        TransVarTreeBuilder.insert(TransVarStartTag2);,,,,,,,,,,,,,,,
